"gbif_id";"iucn_id";"cites_id";"nombre_cientifico";"nombre_cientifico2";"reino";"filo";"clase";"orden";"familia";"genero";"TIPO";"NOMBRE.EN.ESPAÑOL";"NACIONAL";"STATUS";"iucn_status";"cites_status"
4125152;NA;NA;"Festuca dolichophylla";"Festuca dolichophylla J.Presl";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Festuca";"Flora";NA;NA;"Nativa";NA;NA
2702727;NA;NA;"Festuca myuros";"Festuca myuros L.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Festuca";"Flora";NA;NA;NA;NA;NA
4126585;NA;NA;"Festuca chrysophylla";"Festuca chrysophylla Phil.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Festuca";"Flora";"Iro ichu";NA;"Nativa";NA;NA
2705036;NA;NA;"Festuca rigescens";"Festuca rigescens (J.Presl) Kunth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Festuca";"Flora";NA;NA;NA;NA;NA
4124368;NA;NA;"Festuca fiebrigii";"Festuca fiebrigii Pilg.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Festuca";"Flora";NA;NA;"Nativa";NA;NA
10923472;NA;NA;"Festuca floribunda";"Festuca floribunda (Pilg.) P.M.Peterson, Soreng & Romasch.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Festuca";"Flora";NA;NA;NA;NA;NA
4115329;NA;NA;"Hordeum muticum";"Hordeum muticum J.Presl";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Hordeum";"Flora";NA;NA;"Nativa";NA;NA
2706056;NA;NA;"Hordeum vulgare";"Hordeum vulgare L.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Hordeum";"Flora";NA;NA;"Introducida";NA;NA
5678417;NA;NA;"Jarava ichu";"Jarava ichu Ruiz & Pav.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Jarava";"Flora";"Ichu";NA;"Nativa";NA;NA
2703940;NA;NA;"Muhlenbergia peruviana";"Muhlenbergia peruviana (P.Beauv.) Steud.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Muhlenbergia";"Flora";NA;NA;NA;NA;NA
5679353;NA;NA;"Nassella asplundii";"Nassella asplundii Hitchc.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;NA;NA;NA
5677355;NA;NA;"Nassella brachyphylla";"Nassella brachyphylla (Hitchc.) Barkworth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;NA;NA;NA
5679387;NA;NA;"Nassella mucronata";"Nassella mucronata (Kunth) R.W.Pohl";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;NA;NA;NA
5679388;NA;NA;"Nassella nardoides";"Nassella nardoides (Phil.) Barkworth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;"Nativa";NA;NA
5289831;NA;NA;"Nassella neesiana";"Nassella neesiana (Trin. & Rupr.) Barkworth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;"Nativa";NA;NA
4149237;NA;NA;"Nassella pubiflora";"Nassella pubiflora (Trin. & Rupr.) É.Desv.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;NA;NA;NA
5679293;NA;NA;"Nassella smithii";"Nassella smithii (Hitchc.) Barkworth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Nassella";"Flora";NA;NA;NA;NA;NA
4111007;NA;NA;"Paspalum flavum";"Paspalum flavum J.Presl";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Paspalum";"Flora";NA;NA;NA;NA;NA
2705602;NA;NA;"Paspalum racemosum";"Paspalum racemosum Lam.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Paspalum";"Flora";NA;NA;NA;NA;NA
5290149;NA;NA;"Phragmites australis";"Phragmites australis (Cav.) Trin. ex Steud.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Phragmites";"Flora";"Carrizo";NA;"Nativa";NA;NA
4129894;NA;NA;"Poa aequigluma";"Poa aequigluma Tovar";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;"Endémica";NA;NA
2704179;NA;NA;"Poa annua";"Poa annua L.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;"Introducida";NA;NA
4129937;NA;NA;"Poa adusta";"Poa adusta J.Presl";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;NA;NA;NA
4136828;NA;NA;"Poa calycina";"Poa calycina (J.Presl) Kunth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;NA;NA;NA
4119438;NA;NA;"Poa kurtzii";"Poa kurtzii R.E.Fr.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;NA;NA;NA
7494774;NA;NA;"Poa macusaniensis";"Poa macusaniensis (E.H.L.Krause) Refulio";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;"Endémica";NA;NA
2704178;NA;NA;"Poa pratensis";"Poa pratensis L.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;"Introducida";NA;NA
7388598;NA;NA;"Poa serpana";"Poa serpana Refulio";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Poa";"Flora";NA;NA;NA;NA;NA
5289911;NA;NA;"Polypogon elongatus";"Polypogon elongatus Kunth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Polypogon";"Flora";NA;NA;NA;NA;NA
5289915;NA;NA;"Polypogon interruptus";"Polypogon interruptus Kunth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Polypogon";"Flora";NA;NA;"Nativa";NA;NA
5289917;164232;NA;"Polypogon monspeliensis";"Polypogon monspeliensis (L.) Desf.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Polypogon";"Flora";NA;NA;"Introducida";"LC";NA
5289919;164337;NA;"Polypogon viridis";"Polypogon viridis (Gouan) Breistr.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Polypogon";"Flora";NA;NA;NA;"LC";NA
4148453;NA;NA;"Puccinellia frigida";"Puccinellia frigida (Phil.) I.M.Johnst.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Puccinellia";"Flora";NA;NA;NA;NA;NA
5289686;NA;NA;"Setaria verticillata";"Setaria verticillata (L.) P.Beauv.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Setaria";"Flora";NA;NA;NA;NA;NA
2705185;NA;NA;"Sorghum halepense";"Sorghum halepense (L.) Pers.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Sorghum";"Flora";NA;NA;NA;NA;NA
2704757;18980082;NA;"Sporobolus indicus";"Sporobolus indicus (L.) R.Br.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Sporobolus";"Flora";NA;NA;"Nativa";"LC";NA
2704745;177364;NA;"Sporobolus virginicus";"Sporobolus virginicus (L.) Kunth";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Sporobolus";"Flora";NA;NA;"Nativa";"LC";NA
4145255;NA;NA;"Stipa annua";"Stipa annua Mez";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Stipa";"Flora";NA;NA;NA;NA;NA
4140456;NA;NA;"Stipa hans-meyeri";"Stipa hans-meyeri Pilg.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Stipa";"Flora";NA;NA;NA;NA;NA
4134800;NA;NA;"Stipa plumosa";"Stipa plumosa Trin.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Stipa";"Flora";NA;NA;"Nativa";NA;NA
4133963;NA;NA;"Stipa rigidiseta";"Stipa rigidiseta (Pilg.) Hitchc.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Stipa";"Flora";NA;NA;"Endémica";NA;NA
5290129;NA;NA;"Tragus berteronianus";"Tragus berteronianus Schult.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Tragus";"Flora";NA;NA;NA;NA;NA
5290126;NA;NA;"Tragus racemosus";"Tragus racemosus (L.) All.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Tragus";"Flora";NA;NA;NA;NA;NA
10722542;NA;NA;"Tripogonella spicata";"Tripogonella spicata (Nees) P.M.Peterson & Romasch.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Poaceae";"Tripogonella";"Flora";NA;NA;NA;NA;NA
5642069;NA;NA;"Potamogeton punense";"Potamogeton punense A.Galán";"Plantae";"Tracheophyta";"Liliopsida";"Alismatales";"Potamogetonaceae";"Potamogeton";"Flora";NA;NA;NA;NA;NA
3994414;NA;NA;"Zannichellia andina";"Zannichellia andina Holm-Niels. & R.R.Haynes";"Plantae";"Tracheophyta";"Liliopsida";"Alismatales";"Potamogetonaceae";"Zannichellia";"Flora";NA;NA;NA;NA;NA
2756540;164133;NA;"Zannichellia palustris";"Zannichellia palustris L.";"Plantae";"Tracheophyta";"Liliopsida";"Alismatales";"Potamogetonaceae";"Zannichellia";"Flora";NA;NA;"Nativa";"LC";NA
2864004;164508;NA;"Ruppia maritima";"Ruppia maritima L.";"Plantae";"Tracheophyta";"Liliopsida";"Alismatales";"Ruppiaceae";"Ruppia";"Flora";NA;NA;"Introducida";"LC";NA
5289534;164208;NA;"Typha domingensis";"Typha domingensis Pers.";"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Typhaceae";"Typha";"Flora";"Totora";NA;"Introducida";"LC";NA
2777724;NA;23064;"Aloe vera";"Aloe vera (L.) Burm.f.";"Plantae";"Tracheophyta";"Liliopsida";"Asparagales";"Asphodelaceae";"Aloe";"Flora";"Sábila";NA;"Introducida";NA;"NC"
5305178;NA;NA;"Pasithea coerulea";"Pasithea caerulea (Ruiz & Pav.) D.Don";"Plantae";"Tracheophyta";"Liliopsida";"Asparagales";"Asphodelaceae";"Pasithea";"Flora";NA;NA;NA;NA;NA
3084839;NA;NA;"Mesembryanthemum crystallinum";"Mesembryanthemum crystallinum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Mesembryanthemum";"Flora";NA;NA;NA;NA;NA
3084883;124232167;NA;"Sesuvium portulacastrum";"Sesuvium portulacastrum (L.) L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Sesuvium";"Flora";"Verdolaga";NA;"Nativa";"LC";NA
5554680;NA;NA;"Tetragonia crystallina";"Tetragonia crystallina L'Hér.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Tetragonia";"Flora";NA;NA;NA;NA;NA
7329331;NA;NA;"Tetragonia macrocarpa";"Tetragonia macrocarpa Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Tetragonia";"Flora";NA;NA;NA;NA;NA
5554633;NA;NA;"Tetragonia maritima";"Tetragonia maritima Barnéoud";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Tetragonia";"Flora";NA;NA;NA;NA;NA
5554625;NA;NA;"Tetragonia ovata";"Tetragonia ovata Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Tetragonia";"Flora";NA;NA;"Nativa";NA;NA
5554624;NA;NA;"Tetragonia pedunculata";"Tetragonia pedunculata Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Tetragonia";"Flora";NA;NA;NA;NA;NA
5554562;NA;NA;"Tetragonia vestita";"Tetragonia vestita I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Aizoaceae";"Tetragonia";"Flora";NA;NA;NA;NA;NA
3084958;NA;NA;"Alternanthera caracasana";"Alternanthera caracasana Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Alternanthera";"Flora";NA;NA;"Nativa";NA;NA
7657467;NA;NA;"Alternanthera eupatorioides";"Alternanthera eupatorioides Remy";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Alternanthera";"Flora";NA;NA;NA;NA;NA
8806206;NA;NA;"Alternanthera halimifolia";"Alternanthera halimifolia (Lam.) Standl. ex Pittier";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Alternanthera";"Flora";"Hierba blanca";NA;NA;NA;NA
7323600;NA;NA;"Alternanthera pubiflora";"Alternanthera pubiflora (Benth.) Kuntze";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Alternanthera";"Flora";NA;NA;NA;NA;NA
3084949;164017;NA;"Alternanthera pungens";"Alternanthera pungens Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Alternanthera";"Flora";NA;NA;NA;"NA";NA
5547995;NA;NA;"Amaranthus celosioides";"Amaranthus celosioides Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Amaranthus";"Flora";NA;NA;NA;NA;NA
8279930;NA;NA;"Amaranthus dubius";"Amaranthus dubius Mart.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Amaranthus";"Flora";NA;NA;"Nativa";NA;NA
5384364;NA;NA;"Amaranthus hybridus";"Amaranthus hybridus L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Amaranthus";"Flora";NA;NA;"Nativa";NA;NA
5384401;NA;NA;"Amaranthus spinosus";"Amaranthus spinosus L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Amaranthus";"Flora";NA;NA;NA;NA;NA
3756375;NA;NA;"Atriplex atacamensis";"Atriplex atacamensis Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Atriplex";"Flora";NA;NA;NA;NA;NA
7339905;NA;NA;"Atriplex imbricata";"Atriplex imbricata (Moq.) D.Dietr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Atriplex";"Flora";NA;NA;NA;NA;NA
3755749;NA;NA;"Atriplex peruviana";"Atriplex peruviana Moq.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Atriplex";"Flora";NA;NA;"Nativa";NA;NA
3083667;NA;NA;"Atriplex semibaccata";"Atriplex semibaccata R.Br.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Atriplex";"Flora";NA;NA;NA;NA;NA
3083838;NA;NA;"Chenopodium album";"Chenopodium album L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Chenopodium";"Flora";NA;NA;NA;NA;NA
3083582;NA;NA;"Chenopodium incisum";"Dysphania R.Br.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Dysphania";"Flora";NA;NA;"Nativa";NA;NA
7339868;NA;NA;"Chenopodium macrospermum";"Oxybasis Kar. & Kir.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Oxybasis";"Flora";NA;NA;NA;NA;NA
7340097;154236531;NA;"Chenopodium fasciculosum";"Chenopodium fasciculosum Aellen";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Chenopodiastrum";"Flora";NA;NA;"Introducida";"LC";NA
7853377;NA;NA;"Chenopodium petiolare";"Chenopodium petiolare Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Chenopodium";"Flora";NA;NA;"Nativa";NA;NA
5568446;NA;NA;"Dysphania ambrosioides";"Dysphania ambrosioides (L.) Mosyakin & Clemants";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Dysphania";"Flora";"Paico";NA;"Nativa";NA;NA
7323790;NA;NA;"Gomphrena meyeniana";"Gomphrena meyeniana Walp.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Gomphrena";"Flora";NA;NA;NA;NA;NA
7759740;NA;NA;"Salicornia pulvinata";"Salicornia pulvinata R.E.Fr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Salicornia";"Flora";NA;NA;NA;NA;NA
7339798;NA;NA;"Suaeda foliosa";"Suaeda foliosa Moq.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Suaeda";"Flora";NA;NA;NA;NA;NA
3662173;32039;NA;"Haplorhus peruviana";"Haplorhus peruviana Engl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Anacardiaceae";"Haplorhus";"Flora";"Jassi, molle, carzo";"CR";"Nativa";"EN";NA
3190642;61984171;NA;"Schinus molle";"Schinus molle L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Anacardiaceae";"Schinus";"Flora";"Molle";NA;"Nativa";"LC";NA
3660419;NA;NA;"Schinus terebinthifolius";"Schinus terebinthifolia Raddi";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Anacardiaceae";"Schinus";"Flora";"Molle hawaiiano";NA;NA;NA;NA
3631998;133248721;NA;"Azorella compacta";"Azorella compacta Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Azorella";"Flora";"Yareta, Capo";"VU";"Nativa";"LC";NA
6026549;133249186;NA;"Azorella diapensioides";"Azorella diapensioides A.Gray";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Azorella";"Flora";NA;"VU";"Nativa";"LC";NA
3628915;NA;NA;"Bowlesia flabilis";"Bowlesia flabilis J.F.Macbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Bowlesia";"Flora";NA;NA;NA;NA;NA
6026305;NA;NA;"Bowlesia lobata";"Bowlesia lobata Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Bowlesia";"Flora";NA;NA;"Nativa";NA;NA
3628499;NA;NA;"Bowlesia sodiroana";"Bowlesia sodiroana H.Wolff";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Bowlesia";"Flora";NA;NA;"Nativa";NA;NA
3628490;NA;NA;"Bowlesia tenella";"Bowlesia tenella Meyen";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Bowlesia";"Flora";NA;NA;NA;NA;NA
6027420;NA;NA;"Bowlesia tropaeolifolia";"Bowlesia tropaeolifolia Gillies & Hook.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Bowlesia";"Flora";NA;NA;NA;NA;NA
3034807;NA;NA;"Conium maculatum";"Conium maculatum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Conium";"Flora";NA;NA;NA;NA;NA
6307122;NA;NA;"Cyclospermum laciniatum";"Cyclospermum laciniatum (DC.) Constance";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Cyclospermum";"Flora";NA;NA;"Introducida";NA;NA
8350395;NA;NA;"Cyclospermum leptophyllum";"Cyclospermum leptophyllum (Pers.) Sprague";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Cyclospermum";"Flora";NA;NA;NA;NA;NA
8063199;NA;NA;"Daucus montanus";"Daucus montanus Humb. & Bonpl. ex Schult.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Daucus";"Flora";NA;NA;NA;NA;NA
3636695;NA;NA;"Domeykoa saniculifolia";"Domeykoa saniculifolia Mathias & Constance";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Domeykoa";"Flora";NA;NA;"Endémica";NA;NA
5538359;NA;NA;"Eremocharis confinis";"Eremocharis confinis I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Eremocharis";"Flora";NA;NA;"Endémica";NA;NA
3034922;203489;NA;"Foeniculum vulgare";"Foeniculum vulgare Mill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Foeniculum";"Flora";NA;NA;"Introducida";"LC";NA
3170326;NA;NA;"Gomphocarpus physocarpus";"Gomphocarpus physocarpus E.Mey.";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Apocynaceae";"Gomphocarpus";"Flora";NA;NA;NA;NA;NA
8275576;NA;NA;"Jobinia formosa";"Jobinia formosa (N.E.Br.) Liede & Meve";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Apocynaceae";"Jobinia";"Flora";NA;NA;NA;NA;NA
3034180;64316981;NA;"Lilaeopsis occidentalis";"Lilaeopsis occidentalis J.M.Coult. & Rose";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Apiaceae";"Lilaeopsis";"Flora";NA;NA;"Nativa";"LC";NA
7311817;NA;NA;"Oxypetalum erectum";"Oxypetalum erectum Mart.";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Apocynaceae";"Oxypetalum";"Flora";NA;NA;NA;NA;NA
3580510;NA;NA;"Pentacyphus andinus";"Pentacyphus andinus (Ball) Liede";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Apocynaceae";"Pentacyphus";"Flora";NA;NA;NA;NA;NA
8160192;NA;NA;"Philibertia solanoides";"Philibertia solanoides Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Apocynaceae";"Philibertia";"Flora";NA;NA;NA;NA;NA
3034611;136664465;NA;"Hydrocotyle bonariensis";"Hydrocotyle bonariensis Comm. ex Lam.";"Plantae";"Tracheophyta";"Magnoliopsida";"Apiales";"Araliaceae";"Hydrocotyle";"Flora";"Hoja redonda";NA;"Nativa";"LC";NA
3139547;NA;NA;"Achyrocline alata";"Achyrocline alata (Kunth) DC.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Achyrocline";"Flora";"Wira wira hembra";NA;"Nativa";NA;NA
3139584;NA;NA;"Achyrocline ramosissima";"Achyrocline ramosissima (Sch.Bip.) Britton";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Achyrocline";"Flora";NA;NA;"Nativa";NA;NA
5400321;NA;NA;"Ageratina sternbergiana";"Ageratina sternbergiana (DC.) R.M.King & H.Rob.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Ageratina";"Flora";NA;NA;NA;NA;NA
9392518;NA;NA;"Aldama helianthoides";"Aldama helianthoides (Rich.) E.E.Schill. & Panero";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Aldama";"Flora";NA;NA;"Nativa";NA;NA
9392518;NA;NA;"Aldama helianthoides";"Aldama helianthoides (Rich.) E.E.Schill. & Panero";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Aldama";"Flora";"Saki";NA;NA;NA;NA
8424273;NA;NA;"Ambrosia arborescens";"Ambrosia arborescens Mill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Ambrosia";"Flora";"Altamiza";NA;"Nativa";NA;NA
8002952;NA;NA;"Ambrosia artemisiifolia";"Ambrosia artemisiifolia L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Ambrosia";"Flora";NA;NA;"Nativa";NA;NA
8282038;NA;NA;"Ambrosia artemisioides";"Ambrosia artemisioides Meyen & Walp.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Ambrosia";"Flora";"Tola hedionda";NA;"Nativa";NA;NA
3110576;NA;NA;"Ambrosia fruticosa";"Ambrosia L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Ambrosia";"Flora";NA;NA;NA;NA;NA
3110576;NA;NA;"Ambrosia peruviana";"Ambrosia L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Ambrosia";"Flora";NA;NA;NA;NA;NA
11646817;NA;NA;"Andicolea graveolens";"Andicolea graveolens (Sch.Bip.) Mayta & Molinari";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Andicolea";"Flora";NA;NA;NA;NA;NA
3110127;NA;NA;"Aristeguietia ballii";"Aristeguietia ballii (Oliv.) R.M.King & H.Rob.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Aristeguietia";"Flora";NA;NA;"Endémica";NA;NA
3121319;202932;NA;"Artemisia absinthium";"Artemisia absinthium L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Artemisia";"Flora";"Ajenjo";NA;NA;"LC";NA
7534017;NA;NA;"Baccharis boliviensis";"Baccharis boliviensis (Wedd.) Cuatrec.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";"Tolilla";NA;"Nativa";NA;NA
3129335;NA;NA;"Baccharis caespitosa";"Baccharis caespitosa (Ruiz & Pav.) Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";NA;NA;"Nativa";NA;NA
3129545;NA;NA;"Baccharis genistelloides";"Baccharis genistelloides (Lam.) Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";"Kimsacucho, Karkeja";"NT";"Nativa";NA;NA
3129580;NA;NA;"Baccharis gnidiifolia";"Baccharis gnidiifolia Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";NA;NA;NA;NA;NA
3129805;42532611;NA;"Baccharis latifolia";"Baccharis latifolia (Ruiz & Pav.) Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";NA;NA;"Nativa";"LC";NA
3129269;NA;NA;"Baccharis peruviana";"Baccharis peruviana Cuatrec.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";"Altamisa";NA;NA;NA;NA
3129643;126029547;NA;"Baccharis salicifolia";"Baccharis salicifolia (Ruiz & Pav.) Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";NA;NA;"Nativa";"LC";NA
7763453;NA;NA;"Baccharis scandens";"Baccharis scandens (Ruiz & Pav.) Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Baccharis";"Flora";"Chilca, Chare";NA;"Nativa";NA;NA
